date,home,away,actual,predicted,confidence,h_prob,d_prob,a_prob,n_warn,elo_diff,correct,liga
2025-04-27,For Sittard,Willem II,home_win,home_win,0.4806,0.4806,0.3191,0.2003,1,153.3,True,Eredivisie
2025-04-27,Ajax,Sparta Rotterdam,draw,home_win,0.5335,0.5335,0.2641,0.2024,1,180.9,False,Eredivisie
2025-04-27,Heerenveen,Nijmegen,home_win,draw,0.3498,0.3017,0.3498,0.3485,1,-53.3,False,Eredivisie
2025-04-27,Almere City,Go Ahead Eagles,draw,away_win,0.3973,0.2611,0.3415,0.3973,1,-57.7,False,Eredivisie
2025-05-03,PSV Eindhoven,For Sittard,home_win,home_win,0.6347,0.6347,0.2338,0.1314,0,367.1,True,Eredivisie
2025-05-03,Groningen,Waalwijk,home_win,home_win,0.4045,0.4045,0.3236,0.272,1,151.0,True,Eredivisie
2025-05-03,Nijmegen,Willem II,draw,home_win,0.6037,0.6037,0.2608,0.1355,1,252.6,False,Eredivisie
2025-05-03,Heracles,Feyenoord,away_win,away_win,0.4413,0.2703,0.2884,0.4413,1,-243.2,True,Eredivisie
2025-05-04,NAC Breda,Zwolle,away_win,draw,0.428,0.2648,0.428,0.3072,1,-19.3,False,Eredivisie
2025-05-04,Go Ahead Eagles,AZ Alkmaar,away_win,draw,0.3761,0.3433,0.3761,0.2806,1,-17.1,False,Eredivisie
2025-05-04,Sparta Rotterdam,Twente,away_win,draw,0.3818,0.3126,0.3818,0.3056,1,-14.7,False,Eredivisie
2025-05-09,Willem II,Heracles,away_win,draw,0.4478,0.2556,0.4478,0.2966,1,15.6,False,Eredivisie
2025-05-10,Waalwijk,Heerenveen,home_win,draw,0.3826,0.302,0.3826,0.3154,1,-61.4,False,Eredivisie
2025-05-10,For Sittard,NAC Breda,home_win,home_win,0.4613,0.4613,0.3166,0.2221,1,112.4,True,Eredivisie
2025-05-10,Almere City,Sparta Rotterdam,away_win,away_win,0.3736,0.2739,0.3526,0.3736,1,-85.0,True,Eredivisie
2025-05-11,Ajax,Nijmegen,away_win,home_win,0.4276,0.4276,0.2589,0.3134,1,139.9,False,Eredivisie
2025-05-11,AZ Alkmaar,Groningen,home_win,home_win,0.5112,0.5112,0.2723,0.2166,1,162.6,True,Eredivisie
2025-05-11,Twente,Utrecht,home_win,home_win,0.4766,0.4766,0.257,0.2664,1,102.2,True,Eredivisie
2025-05-11,Zwolle,Go Ahead Eagles,draw,draw,0.3985,0.335,0.3985,0.2664,1,25.8,True,Eredivisie
2025-05-11,Feyenoord,PSV Eindhoven,away_win,away_win,0.3554,0.3444,0.3003,0.3554,1,-42.7,True,Eredivisie
2025-05-14,Almere City,For Sittard,draw,draw,0.3852,0.2665,0.3852,0.3483,1,-26.6,True,Eredivisie
2025-05-14,Feyenoord,Waalwijk,home_win,home_win,0.5605,0.5605,0.2803,0.1592,1,389.7,True,Eredivisie
2025-05-14,Go Ahead Eagles,Heerenveen,home_win,home_win,0.4186,0.4186,0.2982,0.2832,1,85.0,True,Eredivisie
2025-05-14,Groningen,Ajax,draw,away_win,0.4397,0.2844,0.2758,0.4397,1,-153.6,False,Eredivisie
2025-05-14,Nijmegen,NAC Breda,home_win,home_win,0.589,0.589,0.2592,0.1518,1,211.7,True,Eredivisie
2025-05-14,PSV Eindhoven,Heracles,home_win,home_win,0.5966,0.5966,0.2609,0.1425,1,436.0,True,Eredivisie
2025-05-14,Twente,AZ Alkmaar,away_win,home_win,0.4318,0.4318,0.2608,0.3074,1,74.9,False,Eredivisie
2025-05-14,Utrecht,Sparta Rotterdam,draw,home_win,0.4362,0.4362,0.2841,0.2797,1,62.5,False,Eredivisie
2025-05-14,Willem II,Zwolle,away_win,away_win,0.3812,0.2841,0.3347,0.3812,1,-60.2,True,Eredivisie
2025-05-18,NAC Breda,Willem II,draw,home_win,0.4032,0.4032,0.3418,0.2549,1,90.9,False,Eredivisie
2025-05-18,Sparta Rotterdam,PSV Eindhoven,away_win,away_win,0.5482,0.2075,0.2444,0.5482,1,-208.8,True,Eredivisie
2025-05-18,Heracles,Nijmegen,away_win,away_win,0.3984,0.2947,0.3069,0.3984,1,-118.2,True,Eredivisie
2025-05-18,Waalwijk,Go Ahead Eagles,home_win,draw,0.3779,0.295,0.3779,0.3271,1,-96.4,False,Eredivisie
2025-05-18,For Sittard,Utrecht,draw,home_win,0.3822,0.3822,0.3219,0.2959,1,-20.8,False,Eredivisie
2025-05-18,AZ Alkmaar,Almere City,draw,home_win,0.5433,0.5433,0.3005,0.1563,1,224.9,False,Eredivisie
2025-05-18,Ajax,Twente,home_win,home_win,0.4992,0.4992,0.2457,0.2551,1,116.1,True,Eredivisie
2025-05-18,Heerenveen,Feyenoord,home_win,away_win,0.4324,0.3004,0.2672,0.4324,1,-178.3,False,Eredivisie
2025-05-18,Zwolle,Groningen,home_win,home_win,0.4455,0.4455,0.3008,0.2537,1,71.3,True,Eredivisie
2023-08-11,Nice,Lille,draw,home_win,0.4146,0.4146,0.309,0.2764,1,-8.0,False,Ligue_1
2023-08-12,Marseille,Reims,home_win,home_win,0.5669,0.5669,0.2332,0.1999,0,99.7,True,Ligue_1
2023-08-13,Brest,Lens,home_win,home_win,0.4934,0.4934,0.2485,0.2581,1,56.4,True,Ligue_1
2023-08-13,Clermont,Monaco,away_win,away_win,0.4978,0.1932,0.309,0.4978,1,-224.0,True,Ligue_1
2023-08-13,Montpellier,Le Havre,draw,draw,0.3947,0.3479,0.3947,0.2574,1,21.4,True,Ligue_1
2023-08-13,Nantes,Toulouse,away_win,home_win,0.413,0.413,0.3079,0.2791,1,73.0,False,Ligue_1
2023-08-13,Rennes,Metz,home_win,home_win,0.4891,0.4891,0.3136,0.1973,1,215.3,True,Ligue_1
2023-08-13,Strasbourg,Lyon,home_win,draw,0.3663,0.3445,0.3663,0.2891,1,-6.2,False,Ligue_1
2023-08-18,Metz,Marseille,draw,away_win,0.44,0.2576,0.3024,0.44,1,-158.1,False,Ligue_1
2023-08-19,Lyon,Montpellier,away_win,home_win,0.5079,0.5079,0.3108,0.1813,1,250.1,False,Ligue_1
2023-08-20,Lens,Rennes,draw,home_win,0.3761,0.3761,0.3144,0.3095,1,127.5,False,Ligue_1
2023-08-20,Monaco,Strasbourg,home_win,home_win,0.5359,0.5359,0.249,0.2151,0,175.9,True,Ligue_1
2023-08-20,Reims,Clermont,home_win,home_win,0.4397,0.4397,0.3469,0.2134,1,167.9,True,Ligue_1
2023-08-20,Le Havre,Brest,away_win,away_win,0.422,0.2678,0.3102,0.422,1,-125.9,True,Ligue_1
2023-08-20,Lille,Nantes,home_win,home_win,0.5059,0.5059,0.2925,0.2016,1,225.1,True,Ligue_1
2023-08-20,Lorient,Nice,draw,draw,0.3579,0.3253,0.3579,0.3167,1,-55.4,True,Ligue_1
2023-08-25,Nantes,Monaco,draw,away_win,0.4579,0.2468,0.2953,0.4579,1,-151.3,False,Ligue_1
2023-08-26,Marseille,Brest,home_win,home_win,0.4416,0.4416,0.2935,0.2649,1,8.9,True,Ligue_1
2023-08-27,Montpellier,Reims,away_win,draw,0.4078,0.3038,0.4078,0.2884,1,-63.8,False,Ligue_1
2023-08-27,Rennes,Le Havre,draw,home_win,0.5178,0.5178,0.2798,0.2024,1,142.0,False,Ligue_1
2023-08-27,Clermont,Metz,away_win,draw,0.4404,0.3089,0.4404,0.2507,1,90.5,False,Ligue_1
2023-08-27,Strasbourg,Toulouse,home_win,home_win,0.5185,0.5185,0.2592,0.2223,0,148.5,True,Ligue_1
2023-08-27,Lorient,Lille,home_win,home_win,0.3496,0.3496,0.3272,0.3231,1,-113.4,True,Ligue_1
2023-08-27,Nice,Lyon,draw,home_win,0.4216,0.4216,0.2894,0.289,1,35.5,False,Ligue_1
2023-09-01,Nantes,Marseille,draw,away_win,0.4226,0.2816,0.2958,0.4226,1,-44.9,False,Ligue_1
2023-09-02,Brest,Rennes,draw,home_win,0.45,0.45,0.278,0.272,1,133.9,False,Ligue_1
2023-09-02,Monaco,Lens,home_win,home_win,0.5762,0.5762,0.2181,0.2057,0,121.7,True,Ligue_1
2023-09-03,Nice,Strasbourg,home_win,home_win,0.4656,0.4656,0.2703,0.2641,1,91.7,True,Ligue_1
2023-09-03,Metz,Reims,draw,draw,0.3928,0.3059,0.3928,0.3014,1,-108.5,True,Ligue_1
2023-09-03,Le Havre,Lorient,home_win,draw,0.4301,0.2637,0.4301,0.3062,1,-1.6,False,Ligue_1
2023-09-03,Toulouse,Clermont,draw,home_win,0.4361,0.4361,0.3224,0.2415,1,99.6,False,Ligue_1
2023-09-03,Lille,Montpellier,home_win,home_win,0.497,0.497,0.319,0.184,1,293.6,True,Ligue_1
2023-09-16,Rennes,Lille,draw,home_win,0.4167,0.4167,0.2509,0.3324,1,-73.0,False,Ligue_1
2023-09-16,Lens,Metz,away_win,home_win,0.473,0.473,0.3019,0.2252,1,292.8,False,Ligue_1
2023-09-17,Lyon,Le Havre,draw,home_win,0.5433,0.5433,0.2764,0.1803,0,221.5,False,Ligue_1
2023-09-17,Marseille,Toulouse,draw,home_win,0.6004,0.6004,0.2232,0.1764,0,167.9,False,Ligue_1
2023-09-17,Strasbourg,Montpellier,draw,home_win,0.4784,0.4784,0.3175,0.2041,1,193.9,False,Ligue_1
2023-09-17,Reims,Brest,away_win,away_win,0.3818,0.3001,0.3181,0.3818,1,-40.7,True,Ligue_1
2023-09-17,Clermont,Nantes,away_win,draw,0.4576,0.2665,0.4576,0.2759,1,-22.6,False,Ligue_1
2023-09-17,Lorient,Monaco,draw,away_win,0.4081,0.3133,0.2787,0.4081,1,-139.6,False,Ligue_1
2023-09-22,Monaco,Nice,away_win,home_win,0.4847,0.4847,0.2682,0.2471,1,134.2,False,Ligue_1
2023-09-23,Nantes,Lorient,home_win,draw,0.4009,0.3019,0.4009,0.2971,1,38.3,False,Ligue_1
2023-09-23,Brest,Lyon,home_win,home_win,0.4297,0.4297,0.2728,0.2975,1,54.4,True,Ligue_1
2023-09-24,Montpellier,Rennes,draw,away_win,0.3781,0.2934,0.3285,0.3781,1,-70.6,False,Ligue_1
2023-09-24,Lens,Toulouse,home_win,home_win,0.5041,0.5041,0.2578,0.2381,1,202.6,True,Ligue_1
2023-09-24,Metz,Strasbourg,away_win,away_win,0.3855,0.3011,0.3134,0.3855,1,-138.6,True,Ligue_1
2023-09-24,Le Havre,Clermont,home_win,home_win,0.3986,0.3986,0.3559,0.2456,1,82.8,True,Ligue_1
2023-09-26,Lille,Reims,away_win,home_win,0.5138,0.5138,0.2765,0.2097,1,179.8,False,Ligue_1
2023-09-29,Strasbourg,Lens,away_win,home_win,0.4415,0.4415,0.2868,0.2717,1,-4.2,False,Ligue_1
2023-09-30,Monaco,Marseille,home_win,home_win,0.4747,0.4747,0.25,0.2753,1,156.4,True,Ligue_1
2023-10-01,Rennes,Nantes,home_win,home_win,0.4883,0.4883,0.2861,0.2256,1,102.1,True,Ligue_1
2023-10-01,Toulouse,Metz,home_win,home_win,0.4075,0.4075,0.3259,0.2665,1,140.2,True,Ligue_1
2023-10-01,Lorient,Montpellier,away_win,home_win,0.4495,0.4495,0.3363,0.2142,1,130.2,False,Ligue_1
2023-10-01,Le Havre,Lille,away_win,away_win,0.4246,0.2794,0.296,0.4246,1,-165.0,True,Ligue_1
2023-10-01,Reims,Lyon,home_win,draw,0.3653,0.2809,0.3653,0.3538,1,-36.3,False,Ligue_1
2023-10-01,Nice,Brest,draw,home_win,0.4038,0.4038,0.3099,0.2863,1,31.1,False,Ligue_1
2023-10-06,Strasbourg,Nantes,away_win,home_win,0.4822,0.4822,0.2891,0.2287,1,125.5,False,Ligue_1
2023-10-07,Metz,Nice,away_win,away_win,0.4099,0.2588,0.3313,0.4099,1,-180.3,True,Ligue_1
2023-10-07,Reims,Monaco,away_win,away_win,0.4606,0.2586,0.2809,0.4606,1,-106.0,True,Ligue_1
2023-10-08,Marseille,Le Havre,home_win,home_win,0.5862,0.5862,0.247,0.1668,0,184.8,True,Ligue_1
2023-10-08,Brest,Toulouse,draw,home_win,0.5398,0.5398,0.269,0.1912,0,209.0,False,Ligue_1
2023-10-08,Lyon,Lorient,draw,home_win,0.4665,0.4665,0.2774,0.2562,1,169.9,False,Ligue_1
2023-10-08,Lens,Lille,draw,draw,0.3604,0.3382,0.3604,0.3014,1,4.5,True,Ligue_1
2023-10-20,Le Havre,Lens,draw,away_win,0.3579,0.2994,0.3427,0.3579,1,-119.5,False,Ligue_1
2023-10-21,Nice,Marseille,home_win,home_win,0.4089,0.4089,0.2661,0.325,1,72.2,True,Ligue_1
2023-10-22,Lorient,Rennes,home_win,draw,0.3892,0.3393,0.3892,0.2715,1,9.6,False,Ligue_1
2023-10-22,Lille,Brest,home_win,home_win,0.4195,0.4195,0.2734,0.3071,1,89.1,True,Ligue_1
2023-10-22,Nantes,Montpellier,home_win,home_win,0.3885,0.3885,0.3682,0.2433,1,118.5,True,Ligue_1
2023-10-22,Toulouse,Reims,draw,draw,0.3903,0.3381,0.3903,0.2716,1,-18.3,True,Ligue_1
2023-10-22,Monaco,Metz,home_win,home_win,0.5482,0.5482,0.3027,0.1491,1,364.5,True,Ligue_1
2023-10-22,Lyon,Clermont,away_win,home_win,0.5522,0.5522,0.2922,0.1556,0,254.3,False,Ligue_1
2023-10-27,Clermont,Nice,away_win,away_win,0.4368,0.2313,0.332,0.4368,1,-139.8,True,Ligue_1
2023-10-28,Reims,Lorient,home_win,draw,0.3673,0.3285,0.3673,0.3042,1,83.5,False,Ligue_1
2023-10-28,Lens,Nantes,home_win,home_win,0.4763,0.4763,0.285,0.2387,1,179.6,True,Ligue_1
2023-10-29,Rennes,Strasbourg,draw,home_win,0.4279,0.4279,0.2894,0.2827,1,26.7,False,Ligue_1
2023-10-29,Montpellier,Toulouse,home_win,draw,0.4396,0.3145,0.4396,0.246,1,4.5,False,Ligue_1
2023-10-29,Lille,Monaco,home_win,draw,0.3519,0.3183,0.3519,0.3298,1,23.8,False,Ligue_1
2023-10-29,Metz,Le Havre,draw,draw,0.4386,0.316,0.4386,0.2454,1,-23.3,True,Ligue_1
2023-11-04,Lorient,Lens,draw,home_win,0.4384,0.4384,0.2472,0.3144,1,-67.9,False,Ligue_1
2023-11-04,Marseille,Lille,draw,home_win,0.4795,0.4795,0.2487,0.2719,1,-30.2,False,Ligue_1
2023-11-05,Monaco,Brest,home_win,home_win,0.4904,0.4904,0.2628,0.2468,1,115.3,True,Ligue_1
2023-11-05,Nice,Rennes,home_win,home_win,0.4514,0.4514,0.2787,0.27,1,115.0,True,Ligue_1
2023-11-05,Toulouse,Le Havre,away_win,home_win,0.42,0.42,0.3034,0.2766,1,66.9,False,Ligue_1
2023-11-05,Lyon,Metz,draw,home_win,0.5083,0.5083,0.3072,0.1845,1,294.8,False,Ligue_1
2023-11-05,Nantes,Reims,away_win,draw,0.4348,0.3183,0.4348,0.2469,1,4.7,False,Ligue_1
2023-11-05,Strasbourg,Clermont,draw,home_win,0.5215,0.5215,0.3001,0.1784,1,198.1,False,Ligue_1
2023-11-10,Montpellier,Nice,draw,away_win,0.4012,0.2584,0.3404,0.4012,1,-135.6,False,Ligue_1
2023-11-11,Le Havre,Monaco,draw,away_win,0.4841,0.2248,0.2911,0.4841,1,-191.2,False,Ligue_1
2023-11-12,Clermont,Lorient,home_win,away_win,0.3689,0.2697,0.3614,0.3689,1,-34.4,False,Ligue_1
2023-11-12,Lille,Toulouse,draw,home_win,0.5363,0.5363,0.2635,0.2002,0,248.1,False,Ligue_1
2023-11-12,Metz,Nantes,home_win,draw,0.411,0.3049,0.411,0.2841,1,-63.2,False,Ligue_1
2023-11-12,Rennes,Lyon,away_win,home_win,0.3983,0.3983,0.2844,0.3174,1,-29.5,False,Ligue_1
2023-11-12,Lens,Marseille,home_win,away_win,0.3739,0.3324,0.2937,0.3739,1,84.7,False,Ligue_1
2023-11-25,Clermont,Lens,away_win,away_win,0.4133,0.2814,0.3053,0.4133,1,-152.3,True,Ligue_1
2023-11-25,Strasbourg,Marseille,draw,draw,0.3396,0.3291,0.3396,0.3313,1,30.5,True,Ligue_1
2023-11-26,Rennes,Reims,home_win,home_win,0.492,0.492,0.2697,0.2384,1,56.9,True,Ligue_1
2023-11-26,Lyon,Lille,away_win,home_win,0.4228,0.4228,0.2964,0.2808,1,6.5,False,Ligue_1
2023-11-26,Montpellier,Brest,away_win,away_win,0.4033,0.2589,0.3378,0.4033,1,-154.5,True,Ligue_1
2023-11-26,Nice,Toulouse,home_win,home_win,0.5427,0.5427,0.267,0.1903,0,190.1,True,Ligue_1
2023-11-26,Lorient,Metz,away_win,home_win,0.4589,0.4589,0.3324,0.2087,1,174.9,False,Ligue_1
2023-11-26,Nantes,Le Havre,draw,home_win,0.4086,0.4086,0.3362,0.2552,1,89.9,False,Ligue_1
2023-11-29,Montpellier,Clermont,draw,draw,0.3875,0.3743,0.3875,0.2382,1,54.2,True,Ligue_1
2023-12-01,Reims,Strasbourg,home_win,draw,0.3852,0.3017,0.3852,0.3131,1,19.8,False,Ligue_1
2023-12-02,Lens,Lyon,home_win,home_win,0.3518,0.3518,0.3195,0.3287,1,48.0,True,Ligue_1
2023-12-02,Nantes,Nice,home_win,away_win,0.3929,0.2918,0.3153,0.3929,1,-67.1,False,Ligue_1
2023-12-03,Brest,Clermont,home_win,home_win,0.536,0.536,0.3123,0.1517,1,258.7,True,Ligue_1
2023-12-03,Monaco,Montpellier,home_win,home_win,0.5508,0.5508,0.3045,0.1447,1,319.8,True,Ligue_1
2023-12-03,Toulouse,Lorient,draw,draw,0.3911,0.2936,0.3911,0.3153,1,15.3,True,Ligue_1
2023-12-03,Lille,Metz,home_win,home_win,0.4956,0.4956,0.3132,0.1912,1,338.3,True,Ligue_1
2023-12-03,Marseille,Rennes,home_win,home_win,0.498,0.498,0.2453,0.2567,0,92.8,True,Ligue_1
2023-12-06,Marseille,Lyon,home_win,home_win,0.4623,0.4623,0.2736,0.2641,1,13.3,True,Ligue_1
2023-12-07,Brest,Strasbourg,draw,home_win,0.4641,0.4641,0.2708,0.2651,1,110.6,False,Ligue_1
2023-12-08,Montpellier,Lens,draw,draw,0.3636,0.2905,0.3636,0.3459,1,-148.1,True,Ligue_1
2023-12-09,Rennes,Monaco,away_win,away_win,0.3612,0.3152,0.3236,0.3612,1,-99.2,True,Ligue_1
2023-12-10,Nice,Reims,home_win,home_win,0.5112,0.5112,0.28,0.2088,1,121.8,True,Ligue_1
2023-12-10,Clermont,Lille,draw,away_win,0.4429,0.2395,0.3176,0.4429,1,-197.8,False,Ligue_1
2023-12-10,Metz,Brest,away_win,away_win,0.4109,0.2614,0.3277,0.4109,1,-199.2,True,Ligue_1
2023-12-10,Strasbourg,Le Havre,home_win,home_win,0.5105,0.5105,0.2835,0.206,1,165.3,True,Ligue_1
2023-12-10,Lyon,Toulouse,home_win,home_win,0.553,0.553,0.2524,0.1946,0,204.6,True,Ligue_1
2023-12-10,Lorient,Marseille,away_win,draw,0.3553,0.3131,0.3553,0.3316,1,-33.2,False,Ligue_1
2023-12-15,Monaco,Lyon,away_win,home_win,0.5073,0.5073,0.2469,0.2458,0,119.7,False,Ligue_1
2023-12-16,Le Havre,Nice,home_win,away_win,0.4211,0.2673,0.3116,0.4211,1,-107.0,False,Ligue_1
2023-12-16,Lens,Reims,home_win,home_win,0.481,0.481,0.2709,0.2481,1,134.4,True,Ligue_1
2023-12-17,Marseille,Clermont,home_win,home_win,0.5934,0.5934,0.2611,0.1455,0,217.6,True,Ligue_1
2023-12-17,Toulouse,Rennes,draw,draw,0.3665,0.2855,0.3665,0.348,1,-25.1,True,Ligue_1
2023-12-17,Lorient,Strasbourg,away_win,home_win,0.3886,0.3886,0.317,0.2944,1,-13.7,False,Ligue_1
2023-12-17,Nantes,Brest,away_win,away_win,0.3946,0.2918,0.3136,0.3946,1,-86.0,True,Ligue_1
2023-12-17,Metz,Montpellier,away_win,draw,0.4907,0.2839,0.4907,0.2254,1,5.3,False,Ligue_1
2023-12-20,Strasbourg,Lille,home_win,home_win,0.3698,0.3698,0.3237,0.3065,1,-49.7,True,Ligue_1
2023-12-20,Toulouse,Monaco,away_win,away_win,0.4868,0.2462,0.267,0.4868,1,-174.3,True,Ligue_1
2023-12-20,Nice,Lens,home_win,home_win,0.4858,0.4858,0.2628,0.2514,1,37.5,True,Ligue_1
2023-12-20,Reims,Le Havre,home_win,home_win,0.4265,0.4265,0.3255,0.248,1,135.2,True,Ligue_1
2023-12-20,Lyon,Nantes,home_win,home_win,0.5172,0.5172,0.2822,0.2007,1,181.6,True,Ligue_1
2023-12-20,Montpellier,Marseille,draw,away_win,0.4336,0.2584,0.3079,0.4336,1,-113.4,False,Ligue_1
2023-12-20,Clermont,Rennes,away_win,away_win,0.4162,0.2643,0.3195,0.4162,1,-74.8,True,Ligue_1
2023-12-20,Brest,Lorient,home_win,home_win,0.4588,0.4588,0.2937,0.2475,1,174.3,True,Ligue_1
2024-01-12,Marseille,Strasbourg,draw,home_win,0.5168,0.5168,0.2332,0.25,0,69.5,False,Ligue_1
2024-01-13,Monaco,Reims,away_win,home_win,0.5825,0.5825,0.2532,0.1642,0,206.0,False,Ligue_1
2024-01-13,Rennes,Nice,home_win,draw,0.3781,0.339,0.3781,0.2829,1,-15.0,False,Ligue_1
2024-01-14,Le Havre,Lyon,home_win,away_win,0.4292,0.2777,0.2931,0.4292,1,-121.5,False,Ligue_1
2024-01-14,Nantes,Clermont,away_win,home_win,0.421,0.421,0.3578,0.2212,1,122.6,False,Ligue_1
2024-01-14,Metz,Toulouse,away_win,draw,0.3937,0.3335,0.3937,0.2729,1,-40.2,False,Ligue_1
2024-01-14,Brest,Montpellier,home_win,home_win,0.4952,0.4952,0.3301,0.1747,1,254.5,True,Ligue_1
2024-01-14,Lille,Lorient,home_win,home_win,0.4569,0.4569,0.2811,0.262,1,213.4,True,Ligue_1
2024-01-26,Lyon,Rennes,away_win,home_win,0.457,0.457,0.2627,0.2803,1,129.5,False,Ligue_1
2024-01-27,Nice,Metz,home_win,home_win,0.4994,0.4994,0.3261,0.1745,1,280.3,True,Ligue_1
2024-01-27,Marseille,Monaco,draw,home_win,0.3772,0.3772,0.306,0.3168,1,-56.4,False,Ligue_1
2024-01-28,Toulouse,Lens,away_win,away_win,0.3508,0.3327,0.3165,0.3508,1,-102.6,True,Ligue_1
2024-01-28,Reims,Nantes,draw,home_win,0.3996,0.3996,0.3293,0.2711,1,95.3,False,Ligue_1
2024-01-28,Lorient,Le Havre,draw,home_win,0.4807,0.4807,0.2989,0.2204,1,101.6,False,Ligue_1
2024-01-28,Clermont,Strasbourg,draw,away_win,0.4133,0.2685,0.3183,0.4133,1,-98.1,False,Ligue_1
2024-01-28,Montpellier,Lille,draw,away_win,0.4082,0.272,0.3198,0.4082,1,-193.6,False,Ligue_1
2024-02-03,Rennes,Montpellier,home_win,home_win,0.4835,0.4835,0.3166,0.1999,1,170.6,True,Ligue_1
2024-02-03,Nantes,Lens,away_win,draw,0.3441,0.3227,0.3441,0.3332,1,-79.6,False,Ligue_1
2024-02-04,Lyon,Marseille,home_win,home_win,0.3779,0.3779,0.3096,0.3125,1,86.7,True,Ligue_1
2024-02-04,Brest,Nice,draw,home_win,0.4151,0.4151,0.2877,0.2972,1,68.9,False,Ligue_1
2024-02-04,Reims,Toulouse,away_win,home_win,0.4288,0.4288,0.298,0.2732,1,118.3,False,Ligue_1
2024-02-04,Lille,Clermont,home_win,home_win,0.5383,0.5383,0.3047,0.157,1,297.8,True,Ligue_1
2024-02-04,Monaco,Le Havre,draw,home_win,0.5926,0.5926,0.2666,0.1408,0,291.2,False,Ligue_1
2024-02-04,Metz,Lorient,away_win,draw,0.3979,0.275,0.3979,0.3271,1,-74.9,False,Ligue_1
2024-02-09,Marseille,Metz,draw,home_win,0.5462,0.5462,0.2866,0.1672,0,258.1,False,Ligue_1
2024-02-10,Lens,Strasbourg,home_win,home_win,0.4225,0.4225,0.2528,0.3247,1,104.2,True,Ligue_1
2024-02-11,Montpellier,Lyon,away_win,away_win,0.4096,0.2714,0.319,0.4096,1,-150.1,True,Ligue_1
2024-02-11,Nice,Monaco,away_win,draw,0.3567,0.3258,0.3567,0.3174,1,-34.2,False,Ligue_1
2024-02-11,Toulouse,Nantes,away_win,home_win,0.3742,0.3742,0.3374,0.2884,1,27.0,False,Ligue_1
2024-02-11,Clermont,Brest,draw,away_win,0.4381,0.2308,0.3311,0.4381,1,-158.7,False,Ligue_1
2024-02-11,Lorient,Reims,home_win,home_win,0.4332,0.4332,0.3249,0.2419,1,16.5,True,Ligue_1
2024-02-11,Le Havre,Rennes,away_win,away_win,0.3889,0.2946,0.3165,0.3889,1,-42.0,True,Ligue_1
2024-02-16,Lyon,Nice,home_win,home_win,0.4224,0.4224,0.2718,0.3058,1,64.5,True,Ligue_1
2024-02-17,Lille,Le Havre,home_win,home_win,0.5293,0.5293,0.2876,0.1832,1,265.0,True,Ligue_1
2024-02-18,Brest,Marseille,home_win,home_win,0.3742,0.3742,0.324,0.3018,1,91.1,True,Ligue_1
2024-02-18,Reims,Lens,draw,draw,0.3587,0.3261,0.3587,0.3152,1,-34.4,True,Ligue_1
2024-02-18,Rennes,Clermont,home_win,home_win,0.5276,0.5276,0.2962,0.1762,1,174.8,True,Ligue_1
2024-02-18,Monaco,Toulouse,away_win,home_win,0.6072,0.6072,0.2421,0.1506,0,274.3,False,Ligue_1
2024-02-18,Strasbourg,Lorient,away_win,home_win,0.4324,0.4324,0.2823,0.2853,1,113.7,False,Ligue_1
2024-02-18,Montpellier,Metz,home_win,draw,0.3861,0.3636,0.3861,0.2503,1,94.7,False,Ligue_1
2024-02-23,Metz,Lyon,away_win,away_win,0.4155,0.2753,0.3093,0.4155,1,-194.8,True,Ligue_1
2024-02-24,Lorient,Nantes,away_win,home_win,0.4506,0.4506,0.3051,0.2443,1,61.7,False,Ligue_1
2024-02-24,Strasbourg,Brest,away_win,draw,0.3778,0.3334,0.3778,0.2888,1,-10.6,False,Ligue_1
2024-02-25,Marseille,Montpellier,home_win,home_win,0.5444,0.5444,0.2867,0.1689,0,213.4,True,Ligue_1
2024-02-25,Nice,Clermont,draw,home_win,0.5373,0.5373,0.3106,0.1521,1,239.8,False,Ligue_1
2024-02-25,Le Havre,Reims,away_win,draw,0.4057,0.3106,0.4057,0.2837,1,-35.2,False,Ligue_1
2024-02-25,Lens,Monaco,away_win,away_win,0.4133,0.3059,0.2808,0.4133,1,-21.7,True,Ligue_1
2024-02-25,Toulouse,Lille,home_win,away_win,0.42,0.3099,0.27,0.42,1,-148.1,False,Ligue_1
2024-03-02,Reims,Lille,away_win,away_win,0.3622,0.29,0.3479,0.3622,1,-79.8,True,Ligue_1
2024-03-02,Clermont,Marseille,away_win,away_win,0.4779,0.2285,0.2936,0.4779,1,-117.6,True,Ligue_1
2024-03-03,Toulouse,Nice,home_win,away_win,0.4219,0.2928,0.2854,0.4219,1,-90.1,False,Ligue_1
2024-03-03,Brest,Le Havre,home_win,home_win,0.5291,0.5291,0.2947,0.1763,1,225.9,True,Ligue_1
2024-03-03,Montpellier,Strasbourg,draw,draw,0.3838,0.2731,0.3838,0.3431,1,-93.9,True,Ligue_1
2024-03-03,Nantes,Metz,away_win,home_win,0.4004,0.4004,0.3598,0.2399,1,163.2,False,Ligue_1
2024-03-03,Rennes,Lorient,away_win,home_win,0.4397,0.4397,0.2835,0.2768,1,90.4,False,Ligue_1
2024-03-03,Lyon,Lens,away_win,home_win,0.5038,0.5038,0.2371,0.2591,0,52.0,False,Ligue_1
2024-03-08,Nice,Montpellier,away_win,home_win,0.496,0.496,0.3299,0.1741,1,235.6,False,Ligue_1
2024-03-09,Lorient,Lyon,away_win,home_win,0.3454,0.3454,0.3324,0.3223,1,-69.9,False,Ligue_1
